index,tollbooth_name,direction,road,km,tdpa,M,A,AR,B,C2,C3,C4,C5,C6,C7,C8,C9,VNC,vta,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC
240-03,tulancingo,jilotepec-tulancingo,ex-m40d,153.000,55,0.4,83.5,0.5,0.3,6.5,3.0,0.4,3.1,0.4,0.4,0.0,1.3,0.2,"20,231",7.7,7.4,8.0,9.5,8.1,7.4,8.4,9.3,8.1,7.7,8.2,10.2
240-04,tulancingo,querétaro-tulancingo,ex-m40d,153.000,608,0.4,62.4,0.6,1.6,3.5,5.6,1.8,10.3,4.6,0.6,0.1,8.3,0.2,"222,034",7.3,7.2,8.1,9.0,7.9,7.6,8.9,9.2,8.0,8.3,8.0,10.5
240-05,tulancingo,tula ii-tulancingo,ex-m40d,153.000,13,0.6,84.8,1.0,0.2,6.6,1.5,1.1,2.7,0.4,0.0,0.0,0.2,0.9,"4,821",7.5,7.4,8.8,9.2,7.3,7.4,8.1,10.4,7.1,8.9,8.1,9.8
240-06,tulancingo,tula i-tulancingo,ex-m40d,153.000,226,0.5,62.9,0.4,0.5,3.6,3.7,0.9,5.4,2.1,2.8,0.2,16.6,0.4,"82,547",8.5,8.1,8.8,9.3,7.9,7.5,9.0,9.1,7.8,8.3,7.7,8.0
240-07,tulancingo,atitalaquia-tulancingo,ex-m40d,153.000,110,0.6,70.8,0.4,0.2,3.7,3.2,1.6,6.2,7.7,0.2,0.0,5.0,0.4,"40,128",8.4,8.3,9.8,9.1,7.4,8.1,8.9,9.1,7.8,7.6,7.1,8.4
240-08,tulancingo,apaxco-tulancingo,ex-m40d,153.000,48,0.5,88.7,0.1,0.0,3.3,5.7,0.0,0.1,1.3,0.0,0.0,0.0,0.3,"17,632",5.7,6.0,7.4,7.4,12.1,8.0,8.4,9.0,7.9,9.0,8.4,10.7
240-09,tulancingo,ajoloapan-tulancingo,ex-m40d,153.000,81,0.5,69.3,0.4,0.5,4.9,5.5,3.4,4.4,7.6,0.3,0.0,1.4,1.8,"29,495",8.5,7.5,10.0,9.3,8.5,7.8,8.4,8.9,7.6,7.9,7.8,7.8
240-10,tulancingo,pachuca-tulancingo,ex-m40d,153.000,802,0.7,81.6,0.3,1.0,4.0,3.3,0.7,3.8,1.0,0.1,0.0,2.8,0.7,"292,737",7.3,9.0,14.7,8.4,7.3,6.9,7.5,8.5,7.1,7.7,7.6,8.0
240-11,tulancingo,sahagún-tulancingo,ex-m40d,153.000,239,0.2,49.2,0.1,0.4,5.3,4.9,0.8,19.9,2.8,0.1,0.2,13.3,2.8,"87,243",8.2,7.6,9.1,8.7,8.6,8.4,8.3,8.8,7.9,8.3,8.0,8.1
240-12,tulancingo,calpulalpan-tulancingo,ex-m40d,153.000,159,0.4,68.6,0.5,0.2,5.1,6.9,0.9,8.3,3.3,0.1,0.0,3.8,1.9,"58,175",7.2,6.9,8.2,8.5,8.1,8.6,8.6,8.3,7.7,8.7,9.5,9.7
240-13,tulancingo,sanctórum-tulancingo,ex-m40d,153.000,946,0.3,61.0,0.2,0.6,4.4,4.2,1.4,12.7,5.9,0.2,0.0,8.8,0.3,"345,396",8.0,6.8,8.0,8.8,7.9,7.8,8.6,8.8,8.1,8.6,9.0,9.6
240-14,tulancingo,san martín texmelucan-tulancingo,ex-m40d,153.000,"1,821",0.4,58.0,0.2,2.1,5.1,4.8,0.9,16.1,4.2,0.4,0.1,6.9,0.8,"664,826",7.9,7.3,8.6,8.5,8.5,7.8,8.2,8.5,8.1,8.9,8.7,9.0
241-01,sahagún,atlacomulco-sahagún,ex-m40d,165.000,34,0.2,21.3,0.2,0.6,3.4,3.6,2.0,24.4,2.6,2.0,0.4,29.3,10.0,"12,322",6.8,5.9,7.3,8.2,8.3,8.1,8.7,8.7,9.8,8.6,8.7,10.9
241-02,sahagún,acambay-sahagún,ex-m40d,165.000,1,0.5,66.2,1.0,0.2,4.6,3.8,0.7,18.0,0.7,0.0,0.0,3.1,1.2,417,9.6,4.6,7.9,8.2,8.2,9.6,9.4,11.8,8.9,7.9,4.3,9.6
241-03,sahagún,jilotepec-sahagún,ex-m40d,165.000,5,0.4,73.4,0.5,0.1,2.6,7.3,6.1,4.7,3.1,0.0,0.0,1.4,0.4,"1,684",8.4,7.4,9.7,9.7,8.1,6.8,8.1,9.1,6.9,7.7,7.8,10.3
241-04,sahagún,querétaro-sahagún,ex-m40d,165.000,133,0.1,20.4,0.2,0.4,2.7,2.6,2.2,41.5,8.5,0.2,0.2,20.9,0.1,"48,536",7.1,7.0,8.3,7.9,7.9,8.3,9.0,9.7,8.7,9.2,8.2,8.7
241-05,sahagún,tula ii-sahagún,ex-m40d,165.000,1,1.1,92.6,0.5,0.0,1.4,1.4,0.0,0.7,0.9,0.0,0.0,0.7,0.7,442,8.4,6.8,9.0,8.8,8.6,9.0,8.8,9.3,7.7,7.2,9.0,7.4
241-06,sahagún,tula i-sahagún,ex-m40d,165.000,14,0.6,65.4,0.3,0.2,4.6,1.7,0.5,11.4,3.6,0.3,0.0,10.2,1.2,"4,941",7.5,8.9,8.6,7.7,7.6,7.4,9.7,8.8,7.2,7.9,6.6,12.1
241-07,sahagún,atitalaquia-sahagún,ex-m40d,165.000,8,0.2,77.1,0.4,0.0,5.8,4.2,0.8,4.5,5.6,0.0,0.1,1.1,0.2,"2,937",8.9,9.7,12.1,9.7,8.6,8.1,8.0,9.0,7.1,6.1,6.2,6.5
241-08,sahagún,apaxco-sahagún,ex-m40d,165.000,6,0.9,88.9,0.2,0.0,2.4,1.2,0.0,0.0,0.8,0.0,0.0,0.0,5.6,"2,127",5.9,7.1,8.7,8.6,12.5,7.1,8.5,9.1,7.1,9.1,7.6,8.7
241-09,sahagún,ajoloapan-sahagún,ex-m40d,165.000,9,0.1,39.1,0.2,0.2,9.7,9.4,1.1,33.1,3.2,0.0,0.0,0.3,3.6,"3,320",9.2,8.5,10.6,8.7,10.6,7.5,9.8,11.9,6.5,5.5,5.4,5.8
241-10,sahagún,pachuca-sahagún,ex-m40d,165.000,89,0.6,57.2,0.2,0.2,5.7,10.8,1.2,13.9,1.2,0.0,0.0,7.6,1.4,"32,311",8.0,7.7,8.8,8.3,9.0,8.7,8.6,9.1,8.0,8.4,7.7,7.7
241-11,sahagún,tulancingo-sahagún,ex-m40d,165.000,220,0.3,45.8,0.1,0.4,5.2,5.6,0.6,20.8,2.7,0.2,0.2,15.3,2.8,"80,479",8.2,7.3,8.9,8.5,8.9,8.3,8.3,8.8,7.8,8.4,8.1,8.5
241-12,sahagún,calpulalpan-sahagún,ex-m40d,165.000,73,0.5,83.8,0.3,0.1,3.5,3.7,0.2,2.6,0.9,0.0,0.0,0.8,3.6,"26,598",7.4,7.1,7.7,7.6,8.0,8.1,8.1,8.3,8.3,9.4,10.0,10.0
241-13,sahagún,sanctórum-sahagún,ex-m40d,165.000,105,0.5,71.6,0.2,0.2,3.4,3.1,0.7,9.0,6.3,0.0,0.0,3.8,1.2,"38,162",9.2,7.3,8.4,9.9,7.4,8.1,8.5,7.9,8.3,8.4,7.7,8.9
241-14,sahagún,san martín texmelucan-sahagún,ex-m40d,165.000,160,0.6,60.1,0.4,1.3,3.2,3.3,0.3,10.7,1.8,0.1,0.1,14.9,3.2,"58,314",8.3,7.2,8.3,8.5,8.4,7.4,8.0,8.4,8.4,9.9,8.4,8.8
242-01,calpulalpan,atlacomulco-calpulalpan,ex-m40d,182.345,29,0.7,49.9,0.5,0.4,4.1,3.8,1.6,12.2,2.2,0.1,0.0,8.0,16.5,"10,570",7.8,6.9,7.9,8.5,8.5,8.2,8.4,9.1,8.2,7.8,7.8,10.9
242-02,calpulalpan,acambay-calpulalpan,ex-m40d,182.345,2,0.9,76.2,0.5,0.1,3.3,4.9,4.0,8.9,0.8,0.0,0.1,0.3,0.0,794,5.8,6.9,9.9,8.3,7.8,9.1,9.8,10.1,6.5,7.6,7.2,11.0
242-03,calpulalpan,jilotepec-calpulalpan,ex-m40d,182.345,7,0.5,73.4,0.1,0.2,5.3,3.7,1.6,10.1,1.4,0.0,0.0,3.6,0.1,"2,530",6.7,6.3,7.7,7.7,8.1,7.9,9.2,8.7,9.4,6.9,10.6,10.8
242-04,calpulalpan,querétaro-calpulalpan,ex-m40d,182.345,133,0.2,44.9,0.5,0.6,3.6,6.1,2.5,25.7,4.6,0.2,0.1,10.9,0.1,"48,537",7.2,6.7,8.3,8.3,7.8,8.1,9.4,8.9,8.7,8.5,8.1,10.0
242-05,calpulalpan,tula ii-calpulalpan,ex-m40d,182.345,2,0.2,80.9,0.5,0.3,2.9,1.8,0.3,5.9,3.8,0.0,0.0,0.5,2.9,624,6.3,5.6,7.5,9.8,8.5,12.0,8.7,11.5,6.6,9.0,5.4,9.1
242-06,calpulalpan,tula i-calpulalpan,ex-m40d,182.345,19,0.4,62.9,0.5,0.1,3.9,5.8,0.8,10.5,2.3,0.2,0.0,11.7,0.9,"6,830",7.2,7.9,9.6,8.1,6.6,7.5,8.1,7.8,7.7,10.1,9.7,9.7
242-07,calpulalpan,atitalaquia-calpulalpan,ex-m40d,182.345,9,0.5,74.6,0.2,0.0,3.0,3.3,2.3,9.0,4.4,0.1,0.0,1.5,1.1,"3,355",8.1,8.6,9.4,9.2,8.9,8.4,8.2,8.6,7.7,7.5,7.6,7.8
242-08,calpulalpan,apaxco-calpulalpan,ex-m40d,182.345,5,1.2,87.1,0.1,0.0,6.0,3.7,0.0,0.4,0.6,0.0,0.0,0.1,0.8,"1,697",4.8,6.4,6.6,7.5,12.4,9.0,7.7,9.3,9.3,8.6,8.7,9.7
242-09,calpulalpan,ajoloapan-calpulalpan,ex-m40d,182.345,6,0.9,67.3,0.3,0.0,4.1,11.0,1.7,9.4,3.5,0.0,0.0,0.8,1.0,"2,146",6.8,7.2,9.7,8.7,8.1,9.0,8.8,8.7,8.0,8.0,7.9,9.1
242-10,calpulalpan,pachuca-calpulalpan,ex-m40d,182.345,85,0.8,69.5,0.3,0.3,3.2,4.0,1.7,10.8,4.0,0.0,0.0,3.7,1.7,"30,952",7.3,7.4,8.6,8.4,8.0,8.1,8.4,8.4,8.6,8.6,8.5,9.7
242-11,calpulalpan,tulancingo-calpulalpan,ex-m40d,182.345,173,0.3,65.2,0.4,0.5,5.3,7.0,0.9,9.0,3.6,0.1,0.0,5.0,2.7,"63,236",7.0,7.0,9.1,8.1,7.9,8.4,8.3,8.3,8.3,8.7,9.3,9.6
242-12,calpulalpan,sahagún-calpulalpan,ex-m40d,182.345,74,0.6,80.6,0.3,0.2,4.1,3.4,0.5,1.8,0.6,0.0,0.0,0.6,7.3,"26,975",7.5,6.9,7.8,7.5,8.0,8.4,8.0,8.5,8.6,9.3,9.9,9.6
242-13,calpulalpan,sanctórum-calpulalpan,ex-m40d,182.345,471,0.4,73.4,0.2,0.9,3.9,3.3,1.0,6.0,5.5,0.0,0.0,1.9,3.5,"171,763",8.6,6.2,7.1,12.3,7.7,7.0,7.5,8.6,8.5,8.1,8.1,10.3
242-14,calpulalpan,san martín texmelucan-calpulalpan,ex-m40d,182.345,619,0.4,71.8,0.3,0.6,5.2,3.9,0.7,6.7,1.9,0.0,0.0,3.4,5.1,"226,110",7.7,7.1,8.1,8.6,9.0,8.1,8.2,9.2,8.3,8.4,8.2,9.1
243-01,sanctórum,atlacomulco-sanctórum,ex-m40d,196.500,199,0.5,48.2,0.4,0.9,5.9,5.8,2.3,17.6,4.9,1.4,0.1,8.3,3.7,"72,477",7.5,6.9,7.5,8.4,7.8,7.9,8.8,9.2,8.2,8.1,8.5,11.2
243-02,sanctórum,acambay-sanctórum,ex-m40d,196.500,11,0.2,62.9,0.4,0.3,7.0,5.8,3.5,18.5,1.0,0.0,0.0,0.4,0.0,"4,084",7.2,6.3,8.4,9.1,8.1,7.7,9.4,11.0,7.7,6.4,7.4,11.3
243-03,sanctórum,jilotepec-sanctórum,ex-m40d,196.500,26,0.3,74.4,0.5,0.6,5.7,2.1,1.1,5.0,4.8,0.0,0.0,5.5,0.0,"9,547",7.9,6.8,7.6,10.1,7.7,7.8,7.9,8.8,7.5,7.6,8.7,11.6
243-04,sanctórum,querétaro-sanctórum,ex-m40d,196.500,871,0.2,42.1,0.4,0.9,4.8,7.1,2.7,22.4,6.9,1.9,0.1,10.4,0.1,"317,860",7.2,7.0,7.9,8.6,8.2,8.2,9.0,9.1,8.4,8.4,8.0,10.0
243-05,sanctórum,tula ii-sanctórum,ex-m40d,196.500,6,0.6,81.8,1.0,0.2,1.2,4.7,1.0,7.1,1.6,0.0,0.1,0.5,0.2,"2,095",8.3,6.3,7.5,12.4,7.1,7.2,8.5,8.8,6.3,9.8,7.8,10.0
243-06,sanctórum,tula i-sanctórum,ex-m40d,196.500,70,0.3,48.4,0.3,0.3,3.2,3.7,2.1,12.0,8.5,0.5,0.2,20.4,0.1,"25,465",8.3,8.3,8.2,8.9,7.6,8.5,8.2,8.3,7.6,8.3,8.3,9.5
243-07,sanctórum,atitalaquia-sanctórum,ex-m40d,196.500,36,0.3,54.0,0.3,0.2,2.0,6.3,3.2,6.7,12.9,0.4,0.2,13.4,0.1,"13,248",8.4,8.1,9.5,9.1,8.5,8.2,7.8,8.2,7.7,7.2,8.2,9.1
243-08,sanctórum,apaxco-sanctórum,ex-m40d,196.500,15,0.4,86.9,0.6,0.0,1.5,6.1,0.5,0.6,3.2,0.0,0.0,0.1,0.1,"5,639",4.9,5.2,6.1,7.6,14.8,7.5,8.1,8.6,7.2,9.9,8.7,11.4
243-09,sanctórum,ajoloapan-sanctórum,ex-m40d,196.500,31,0.1,36.0,0.2,0.3,3.3,10.7,2.3,12.0,23.9,0.5,0.1,10.5,0.1,"11,305",7.8,6.8,7.2,8.8,10.3,8.9,8.7,8.1,7.0,8.3,8.9,9.2
243-10,sanctórum,pachuca-sanctórum,ex-m40d,196.500,281,0.5,65.3,0.4,0.6,3.5,4.4,1.7,14.3,4.8,0.2,0.0,4.1,0.2,"102,635",7.8,7.3,7.9,8.9,8.3,8.2,8.3,8.5,7.8,8.4,8.3,10.3
243-11,sanctórum,tulancingo-sanctórum,ex-m40d,196.500,920,0.4,60.9,0.3,0.8,4.2,3.7,2.3,12.9,4.7,0.2,0.1,9.3,0.2,"335,768",7.2,6.8,8.1,8.6,8.4,8.1,8.7,8.9,8.2,8.5,8.5,10.0
243-12,sanctórum,sahagún-sanctórum,ex-m40d,196.500,93,0.4,69.5,0.3,0.2,3.0,2.7,3.5,11.5,2.7,0.6,0.1,4.5,1.0,"33,778",8.5,7.4,8.6,8.9,7.9,8.8,8.0,8.2,8.1,8.4,8.1,9.1
243-13,sanctórum,calpulalpan-sanctórum,ex-m40d,196.500,368,0.3,72.4,0.2,1.0,3.6,3.3,1.8,7.2,3.6,0.0,0.0,1.9,4.7,"134,268",7.0,6.5,7.8,11.9,8.7,7.5,7.9,8.1,7.8,8.3,7.5,11.0
243-14,sanctórum,san martín texmelucan-sanctórum,ex-m40d,196.500,846,0.5,59.0,0.2,0.6,9.0,7.8,1.3,15.7,1.4,0.2,0.0,1.9,2.4,"308,856",7.6,7.1,8.3,7.9,8.6,8.2,9.2,9.1,8.2,8.8,8.5,8.5
244-01,san martín texmelucan,atlacomulco-san martín texmelucan,ex-m40d,222.000,679,0.5,44.9,0.4,2.3,5.5,5.8,1.4,21.7,2.9,1.1,0.2,11.5,1.8,"247,967",7.9,7.2,8.0,8.5,7.7,7.5,8.4,8.6,7.9,8.4,8.8,11.1
244-02,san martín texmelucan,acambay-san martín texmelucan,ex-m40d,222.000,25,0.4,63.8,0.6,1.3,6.7,6.1,1.5,16.3,1.3,0.1,0.0,1.8,0.1,"8,994",6.9,6.2,8.3,8.3,7.8,7.2,8.7,11.3,7.6,7.4,8.1,12.2
244-03,san martín texmelucan,jilotepec-san martín texmelucan,ex-m40d,222.000,75,0.2,54.8,0.4,0.6,3.7,2.1,2.5,27.2,3.0,0.1,0.1,5.1,0.2,"27,543",7.4,6.6,7.5,8.3,8.1,7.4,7.8,8.8,8.7,8.9,9.3,11.2
244-04,san martín texmelucan,querétaro-san martín texmelucan,ex-m40d,222.000,"2,690",0.2,37.6,0.6,2.8,5.4,6.6,1.3,30.9,4.7,0.6,0.1,9.0,0.2,"981,800",7.5,7.3,8.6,8.6,8.3,8.0,8.7,8.8,7.9,8.5,8.1,9.7
244-05,san martín texmelucan,tula ii-san martín texmelucan,ex-m40d,222.000,17,0.7,86.7,0.7,0.5,2.8,4.2,0.4,2.6,0.8,0.0,0.0,0.5,0.1,"6,123",8.2,6.3,7.4,10.8,7.8,7.5,8.3,9.0,7.4,8.3,8.3,10.7
244-06,san martín texmelucan,tula i-san martín texmelucan,ex-m40d,222.000,253,0.2,37.8,0.2,0.9,3.3,3.1,0.9,15.1,9.5,1.7,0.4,26.7,0.2,"92,309",8.4,7.5,8.6,8.6,8.0,7.7,8.3,8.4,7.9,9.0,9.1,8.5
244-07,san martín texmelucan,atitalaquia-san martín texmelucan,ex-m40d,222.000,81,0.3,48.6,0.4,0.4,3.2,5.5,1.1,7.0,16.3,0.4,0.1,16.5,0.2,"29,554",8.4,7.9,8.7,8.4,8.5,8.1,8.3,8.1,7.8,8.4,8.2,9.2
244-08,san martín texmelucan,apaxco-san martín texmelucan,ex-m40d,222.000,31,0.6,80.1,0.2,0.1,2.0,11.8,0.2,1.0,2.9,0.0,0.0,0.9,0.2,"11,321",5.0,6.3,6.3,7.4,8.4,8.1,8.6,9.0,8.2,10.3,10.0,12.4
244-09,san martín texmelucan,ajoloapan-san martín texmelucan,ex-m40d,222.000,43,0.2,43.7,0.3,2.0,4.9,7.2,1.5,23.2,10.0,0.1,0.1,6.7,0.1,"15,742",7.7,7.4,8.7,8.2,8.6,7.5,8.3,8.7,8.2,9.1,8.2,9.4
244-10,san martín texmelucan,pachuca-san martín texmelucan,ex-m40d,222.000,642,0.4,60.2,0.3,1.3,4.6,7.6,1.2,14.4,3.1,0.2,0.1,6.3,0.3,"234,459",7.5,7.3,7.8,8.7,8.7,7.8,8.4,8.8,8.0,8.7,8.4,9.9
244-11,san martín texmelucan,tulancingo-san martín texmelucan,ex-m40d,222.000,"1,977",0.4,57.0,0.2,1.1,6.4,5.7,1.2,17.3,3.3,0.2,0.1,6.8,0.3,"721,751",7.5,7.3,8.6,8.5,8.6,7.8,8.1,8.7,8.0,8.8,8.6,9.5
244-12,san martín texmelucan,sahagún-san martín texmelucan,ex-m40d,222.000,141,0.6,58.5,0.4,1.6,3.8,3.0,0.6,10.9,1.8,0.2,0.1,17.9,0.6,"51,551",7.7,7.2,8.4,8.5,8.6,7.7,8.1,8.2,8.3,10.1,8.4,8.8
244-13,san martín texmelucan,calpulalpan-san martín texmelucan,ex-m40d,222.000,578,0.4,76.0,0.2,0.5,5.1,3.7,0.9,6.5,1.9,0.0,0.0,2.9,1.9,"210,926",7.3,7.1,8.3,9.2,8.9,7.6,8.5,8.7,7.8,8.9,8.0,9.7
244-14,san martín texmelucan,sanctórum-san martín texmelucan,ex-m40d,222.000,895,0.6,58.6,0.2,0.6,8.5,7.5,1.6,17.3,1.5,0.1,0.0,2.1,1.4,"326,712",7.6,7.2,8.3,7.9,8.4,8.0,9.3,8.9,8.0,8.9,8.6,8.9
245,mexicali a1,ent. cuernavaca-ent. san felipe,ex-d,12.700,"2,319",0.3,76.0,1.5,1.3,3.0,2.8,0.5,7.9,3.4,0.2,0.1,3.0,0.0,"846,300",7.6,7.9,9.4,8.6,9.1,8.1,7.9,7.6,7.6,8.8,8.4,9.0
246,mexicali a2,ent. cuernavaca-ent. centinela,ex-d,12.700,"3,931",0.4,51.0,1.6,1.0,3.4,3.1,1.6,25.8,3.7,0.5,0.1,7.8,0.0,"1,434,781",7.5,7.0,8.3,9.5,8.6,8.3,9.7,8.7,7.7,8.1,7.8,8.8
247,nuevo necaxa,tejocotal-nuevo necaxa,ex-130d,140.010,"1,831",0.6,79.7,0.4,1.0,4.1,4.7,0.8,4.3,2.5,0.1,0.0,1.8,0.0,"668,295",8.1,6.8,7.9,9.5,8.2,7.3,8.4,9.5,7.5,8.0,8.7,10.1
248,cuitzeo,copándaro-cuitzeo,ex-043d,6.700,"1,674",0.8,92.6,0.4,1.7,1.5,0.7,0.3,0.2,0.2,0.1,0.0,0.2,1.3,"611,041",8.5,7.3,9.2,10.2,8.9,7.8,8.1,8.1,7.4,7.8,7.8,8.9
249-01,la cinta,uriangato-la cinta,ex-043d,45.770,13,0.2,48.4,0.2,0.6,4.3,0.6,0.1,0.8,0.1,0.0,0.0,0.1,44.6,"4,854",6.3,7.0,6.0,10.5,7.0,9.5,8.4,7.9,7.0,8.3,8.9,13.2
249-02,la cinta,valle de santiago-la cinta,ex-043d,45.770,12,0.8,79.9,1.1,0.5,2.8,1.6,0.2,1.3,0.4,0.0,0.0,0.4,11.0,"4,308",7.6,8.3,7.9,9.7,7.3,6.5,9.0,7.2,5.6,6.4,8.7,15.8
249-03,la cinta,valtierrilla-la cinta,ex-043d,45.770,57,0.4,78.8,0.5,1.7,2.8,0.8,0.2,3.3,0.5,0.0,0.0,1.2,9.8,"20,890",6.6,7.4,8.1,7.6,7.4,6.9,8.6,7.0,6.0,6.4,8.6,19.4
250-01,ent. la cinta,uriangato-copándaro,ex-043d,46.200,303,0.8,86.3,0.4,1.7,3.7,2.3,0.4,1.8,0.6,0.0,0.0,0.5,1.5,"110,686",9.1,7.2,7.9,8.8,8.1,7.9,8.9,8.1,7.2,7.9,8.1,10.8
250-02,ent. la cinta,valle de santiago-copándaro,ex-043d,46.200,170,0.7,72.7,0.5,2.4,3.8,4.8,0.7,10.5,1.4,0.1,0.0,1.8,0.6,"61,931",7.6,7.1,8.2,9.5,8.4,8.0,8.5,8.7,7.5,8.1,8.6,9.8
250-03,ent. la cinta,cerro gordo-copándaro,ex-043d,46.200,"2,570",0.4,68.0,0.3,3.3,2.5,2.2,0.6,8.2,2.1,1.3,0.1,10.4,0.6,"938,154",7.5,7.0,8.9,9.0,8.0,7.7,9.0,8.4,7.3,7.9,8.6,10.7
250-04,ent. la cinta,la cinta-copándaro,ex-043d,46.200,"2,717",0.6,86.3,0.3,2.2,2.5,2.1,0.3,1.9,1.4,0.0,0.0,0.6,1.8,"991,697",8.7,7.5,8.1,7.7,8.0,7.6,8.4,8.2,7.6,8.4,8.8,11.0
251-01,uriangato,copándado-uriangato,ex-043d,58.646,290,0.6,85.4,0.5,1.6,4.0,3.3,0.6,2.0,0.6,0.0,0.0,0.5,0.9,"105,689",9.4,7.4,8.0,8.6,8.4,7.7,9.0,8.0,7.1,7.9,8.0,10.5
251-02,uriangato,la cinta-uriangato,ex-043d,58.646,15,0.4,52.1,0.4,0.6,2.8,1.1,0.2,1.1,0.3,0.0,0.0,0.3,40.7,"5,503",7.0,5.9,6.2,9.6,7.4,8.4,9.4,7.9,7.2,7.9,9.1,14.0
251-03,uriangato,valle de santiago-uriangato,ex-043d,58.646,214,1.0,81.9,0.4,1.2,2.5,2.4,0.3,2.9,1.9,0.0,0.0,0.5,5.0,"78,127",7.9,7.5,8.2,7.9,8.3,7.6,8.1,7.7,7.4,8.1,8.6,12.7
251-04,uriangato,valtierrilla-uriangato,ex-043d,58.646,734,0.5,83.2,0.3,3.6,2.8,1.7,0.2,1.6,1.1,0.0,0.0,0.6,4.4,"268,046",7.9,7.5,7.4,7.3,7.6,7.7,8.0,8.0,7.5,8.4,9.1,13.6
252-01,valle de santiago,copándaro-valle de santiago,ex-043d,83.780,144,0.8,78.5,0.6,2.6,3.1,2.6,0.5,4.1,0.8,0.1,0.0,1.0,5.3,"52,631",8.3,6.9,7.7,8.9,8.4,7.7,8.3,8.8,7.5,8.1,8.9,10.5
252-02,valle de santiago,la cinta-valle de santiago,ex-043d,83.780,8,0.6,82.0,1.2,0.6,1.2,0.9,0.2,0.8,0.1,0.0,0.0,0.2,12.2,"3,007",7.1,6.8,6.7,9.4,7.1,6.7,7.8,8.4,6.8,7.4,7.3,18.5
252-03,valle de santiago,uriangato-valle de santiago,ex-043d,83.780,181,1.0,83.5,0.3,1.3,2.4,1.4,0.2,2.6,0.9,0.0,0.0,0.3,6.1,"66,114",8.2,7.4,8.3,7.7,8.1,7.5,8.0,7.7,7.4,7.9,8.8,13.0
252-04,valle de santiago,valtierrilla-valle de santiago,ex-043d,83.780,112,0.7,77.4,0.4,0.2,1.6,2.0,0.2,1.8,0.6,0.0,0.0,1.9,13.2,"40,969",8.0,7.2,7.4,7.8,8.0,7.4,11.2,7.5,7.3,7.8,8.2,12.2
253,valtierrilla,cerro gordo-valtierrilla,ex-043d,102.850,"2,737",0.4,64.9,0.3,2.1,3.8,3.5,0.6,9.5,2.8,0.1,0.0,6.8,5.2,"998,969",7.5,7.3,8.4,7.9,8.5,8.3,8.6,8.4,8.2,8.7,8.7,9.5
254-01,ent. valtierrilla,copándaro-cerro gordo,ex-043d,103.300,"2,737",0.4,69.0,0.4,3.0,2.1,1.8,0.5,10.2,1.5,0.7,0.0,9.4,1.0,"999,180",8.3,7.1,8.0,9.0,8.0,7.7,9.0,8.4,7.3,7.9,8.6,10.7
254-02,ent. valtierrilla,la cinta-valtierrilla,ex-043d,103.300,70,0.5,88.3,1.0,2.2,1.3,0.7,0.1,2.6,0.2,0.0,0.0,0.2,2.9,"25,730",9.8,7.1,6.5,9.0,8.0,7.7,9.0,8.4,7.3,7.8,8.6,10.8
254-03,ent. valtierrilla,uriangato-valtierrilla,ex-043d,103.300,904,0.3,82.6,0.3,7.6,1.9,1.4,0.2,2.2,0.4,0.0,0.0,0.7,2.4,"330,023",8.9,7.1,7.3,9.0,8.0,7.7,9.0,8.4,7.3,7.9,8.6,10.8
254-04,ent. valtierrilla,valle de santiago-valtierrilla,ex-043d,103.300,208,0.5,76.5,0.6,0.2,1.1,2.5,0.0,1.2,1.1,0.0,0.1,1.9,14.3,"75,753",8.5,7.1,7.8,9.0,8.0,7.7,9.0,8.4,7.3,7.9,8.6,10.7
255,técpan,libramiento de técpan,ex-200d,2.600,"1,894",3.0,81.1,1.3,0.6,4.0,4.7,0.8,2.5,1.9,0.0,0.0,0.1,0.0,"691,218",8.0,6.9,8.9,11.0,9.7,7.9,8.9,8.9,6.6,6.9,6.8,9.5
256,durango,ent. 5 de mayo-ent. otinapa,ex-040d,24.500,"4,352",1.1,66.6,1.3,3.2,2.6,3.1,0.5,10.7,1.8,0.4,0.2,6.4,2.1,"1,588,628",7.5,6.2,7.9,10.1,8.2,8.0,11.5,10.0,7.3,7.1,7.1,9.1
257,llano grande,ent.otinapa-llano grande,ex-040d,40.500,"3,936",1.1,65.4,0.9,3.4,2.8,3.0,0.5,11.8,1.9,0.4,0.2,7.2,1.4,"1,436,820",7.4,6.1,7.8,10.2,8.1,8.1,11.7,10.2,7.2,7.0,7.1,9.1
258,coscomate,ent. piloncillo-santa lucía,ex-040d,121.400,"2,537",1.2,60.5,0.6,4.5,2.1,2.0,0.4,13.8,1.9,0.5,0.1,11.0,1.4,"925,995",7.8,6.0,7.6,10.8,7.9,8.1,12.7,11.1,7.0,6.5,6.3,8.2
259-01,mesillas,santa lucía-villa unión,ex-040d,214.000,"2,975",1.5,61.9,0.7,4.1,2.1,2.5,0.5,13.4,2.0,0.5,0.2,9.4,1.2,"1,085,983",7.4,5.9,7.5,10.6,7.8,7.9,12.5,11.1,7.2,6.7,6.7,8.7
259-02,mesillas,santa lucía-la concordia,ex-040d,214.000,99,4.4,62.8,0.8,0.3,8.4,9.5,0.3,2.2,0.5,0.0,0.0,0.0,10.8,"36,273",7.1,6.2,7.7,11.2,7.9,6.7,10.8,14.4,9.0,6.1,6.6,6.3
